,Attendees,Sex,Average_height,Average_weight,Sport,Team
1216,46,M,175.30434782608697,68.76086956521739,Boxing,Uzbekistan
1217,46,M,178.6086956521739,75.67391304347827,Cycling,Bulgaria
1218,46,M,172.02173913043478,61.630434782608695,Cycling,Hong Kong
1219,46,F,168.93478260869566,61.91304347826087,Cycling,New Zealand
1220,46,M,169.8695652173913,60.608695652173914,Cycling,Thailand
1221,46,F,166.95652173913044,61.5,Football,New Zealand
1222,46,F,169.15217391304347,61.06521739130435,Football,Nigeria
1223,46,M,178.2826086956522,87.6304347826087,Judo,Argentina
1224,46,F,167.1086956521739,70.19565217391305,Judo,China
1225,46,M,177.06521739130434,86.04347826086956,Judo,Cuba
1226,46,M,180.43478260869566,88.45652173913044,Judo,Germany
1227,46,M,177.54347826086956,71.19565217391305,Modern Pentathlon,Poland
1228,46,M,180.69565217391303,76.0,Modern Pentathlon,Soviet Union
1229,46,F,172.02173913043478,50.21739130434783,Rhythmic Gymnastics,Russia
1230,46,M,190.32608695652175,90.1086956521739,Rowing,Czech Republic
1231,46,F,165.02173913043478,69.28260869565217,Shooting,Hungary
1232,46,F,165.32608695652175,58.80434782608695,Shooting,Poland
1233,46,M,177.58695652173913,72.91304347826087,Short Track Speed Skating,Great Britain
1234,46,M,194.08695652173913,87.34782608695652,Volleyball,France
1235,46,M,180.8695652173913,79.54347826086956,Water Polo,Cuba
1236,45,M,172.77777777777777,72.46666666666667,Alpine Skiing,Iran
1237,45,M,178.46666666666667,75.08888888888889,Archery,China
1238,45,F,168.9777777777778,63.53333333333333,Archery,Poland
1239,45,M,176.2888888888889,66.5111111111111,Athletics,Sudan
1240,45,M,176.15555555555557,68.0,Boxing,East Germany
1241,45,M,175.04444444444445,76.77777777777777,Canoeing,Cuba
1242,45,M,178.86666666666667,71.02222222222223,Cross Country Skiing,Australia
1243,45,M,175.15555555555557,73.42222222222222,Freestyle Skiing,France
1244,45,F,176.3111111111111,68.62222222222222,Handball,Germany
1245,45,F,178.35555555555555,72.44444444444444,Handball,Sweden
1246,45,M,187.8,85.66666666666667,Handball,West Germany
1247,45,F,163.4,58.71111111111111,Hockey,Canada
1248,45,M,182.17777777777778,84.8,Ice Hockey,Kazakhstan
1249,45,F,176.75555555555556,69.64444444444445,Rowing,West Germany
1250,45,M,180.33333333333334,81.35555555555555,Sailing,East Germany
1251,45,M,173.0,70.0,Shooting,Guatemala
1252,45,M,178.73333333333332,80.2,Snowboarding,United States
1253,45,F,163.9111111111111,62.0,Softball,Chinese Taipei
1254,45,F,166.26666666666668,58.7,Speed Skating,Finland
1255,44,M,173.4318181818182,77.93181818181819,Alpine Skiing,South Korea
1256,44,M,173.8409090909091,66.5909090909091,Athletics,Bahrain
1257,44,M,183.20454545454547,77.4090909090909,Athletics,Cyprus
1258,44,M,172.29545454545453,63.95454545454545,Athletics,Papua New Guinea
1259,44,M,190.1818181818182,81.6590909090909,Basketball,Egypt
1260,44,F,165.54545454545453,55.93181818181818,Biathlon,Estonia
1261,44,M,181.4318181818182,92.0,Bobsleigh,Canada-2
1262,44,M,170.25,60.20454545454545,Boxing,Colombia
1263,44,M,179.6590909090909,70.42045454545455,Boxing,Sweden
1264,44,M,178.54545454545453,78.56818181818181,Canoeing,Brazil
1265,44,F,173.0681818181818,67.02272727272727,Canoeing,China
1266,44,M,176.0681818181818,70.68181818181819,Cross Country Skiing,China
1267,44,M,178.52272727272728,69.77272727272727,Cycling,South Africa
1268,44,M,181.20454545454547,76.56818181818181,Fencing,Brazil
1269,44,M,178.20454545454547,74.4090909090909,Football,China
1270,44,M,169.0909090909091,68.36363636363636,Gymnastics,Morocco
1271,44,F,175.5,68.95454545454545,Handball,Yugoslavia
1272,44,M,174.8409090909091,81.95454545454545,Judo,Italy
1273,44,M,175.75,65.54545454545455,Nordic Combined,Russia
1274,44,F,169.27272727272728,48.84090909090909,Rhythmic Gymnastics,Belarus
1275,44,F,168.5681818181818,49.72727272727273,Rhythmic Gymnastics,Italy
1276,44,M,184.29545454545453,81.04545454545455,Rowing,Greece
1277,44,M,182.52272727272728,76.11363636363636,Speed Skating,West Germany
1278,44,M,165.5909090909091,69.54545454545455,Weightlifting,Chinese Taipei
1279,44,M,175.6818181818182,100.22727272727273,Weightlifting,Czechoslovakia
1280,43,F,169.46511627906978,63.906976744186046,Archery,United States
1281,43,F,168.97674418604652,61.46511627906977,Athletics,Cameroon
1282,43,M,187.88372093023256,90.53488372093024,Athletics,Uzbekistan
1283,43,M,187.46511627906978,86.37209302325581,Basketball,Uruguay
1284,43,M,175.6046511627907,71.16279069767442,Biathlon,Romania
1285,43,M,172.1860465116279,65.11627906976744,Diving,Russia
1286,43,M,176.30232558139534,68.25581395348837,Equestrianism,Denmark
1287,43,M,173.1627906976744,68.48837209302326,Fencing,Colombia
1288,43,F,166.0,59.23255813953488,Fencing,Cuba
1289,43,F,162.69767441860466,58.97674418604651,Gymnastics,Austria
1290,43,M,181.93023255813952,80.11627906976744,Handball,Algeria
1291,43,M,185.58139534883722,84.72093023255815,Handball,East Germany
1292,43,F,179.97674418604652,71.76744186046511,Handball,Russia
1293,43,M,189.48837209302326,87.88372093023256,Handball,Switzerland
1294,43,M,172.04651162790697,63.53488372093023,Modern Pentathlon,Japan
1295,43,F,168.7906976744186,63.30232558139535,Sailing,Spain
1296,43,M,170.02325581395348,67.88372093023256,Shooting,North Korea
1297,43,M,181.72093023255815,75.72093023255815,Speed Skating,Kazakhstan
1298,43,F,166.02325581395348,56.58139534883721,Swimming,Singapore
1299,43,M,166.11627906976744,72.18604651162791,Weightlifting,Turkey
1300,43,M,172.30232558139534,76.23255813953489,Wrestling,Argentina
1301,42,M,178.57142857142858,81.30952380952381,Alpine Skiing,Australia
1302,42,F,161.97619047619048,61.95238095238095,Alpine Skiing,Soviet Union
1303,42,F,169.16666666666666,67.45238095238095,Archery,Great Britain
1304,42,M,176.47619047619048,69.66666666666667,Athletics,Congo (Brazzaville)
1305,42,M,176.16666666666666,70.42857142857143,Athletics,Haiti
1306,42,M,177.0952380952381,67.42857142857143,Boxing,China
1307,42,M,176.35714285714286,70.88095238095238,Boxing,Yugoslavia
1308,42,M,181.83333333333334,77.38095238095238,Canoeing,Ireland
1309,42,F,171.16666666666666,66.92857142857143,Canoeing,Romania
1310,42,M,182.0,80.38095238095238,Cycling,Latvia
1311,42,M,176.85714285714286,74.16666666666667,Cycling,Trinidad and Tobago
1312,42,F,157.52380952380952,51.61904761904762,Diving,Soviet Union
1313,42,F,166.76190476190476,58.833333333333336,Equestrianism,Ireland
1314,42,M,182.07142857142858,73.0952380952381,Fencing,East Germany
1315,42,F,175.26190476190476,70.23809523809524,Handball,Soviet Union
1316,42,F,165.5,68.35714285714286,Judo,Cuba
1317,42,F,177.07142857142858,69.5952380952381,Rowing,France
1318,42,F,169.02380952380952,62.833333333333336,Sailing,United States
1319,42,M,169.83333333333334,66.76190476190476,Shooting,Chinese Taipei
1320,42,F,165.6904761904762,62.42857142857143,Shooting,Switzerland
1321,42,M,184.04761904761904,76.02380952380952,Swimming,Ireland
1322,42,M,182.57142857142858,74.83333333333333,Swimming,Peru
1323,42,M,188.26190476190476,84.26190476190476,Swimming,Slovenia
1324,41,F,169.14634146341464,65.26829268292683,Alpine Skiing,Russia
1325,41,F,166.2439024390244,60.65853658536585,Archery,South Korea
1326,41,M,175.73170731707316,68.90243902439025,Athletics,Liberia
1327,41,M,175.6341463414634,69.92682926829268,Boxing,Ukraine
1328,41,F,168.34146341463415,60.19512195121951,Cycling,Lithuania
1329,41,F,170.85365853658536,64.85365853658537,Fencing,Ukraine
1330,41,F,158.4390243902439,49.1219512195122,Figure Skating,Japan
1331,41,F,158.8780487804878,48.68292682926829,Figure Skating,United States
1332,41,M,169.1951219512195,62.292682926829265,Hockey,Japan
1333,41,F,177.5121951219512,70.21951219512195,Rowing,New Zealand
1334,41,F,169.26829268292684,63.02439024390244,Sailing,Great Britain
1335,41,M,179.8048780487805,80.3170731707317,Sailing,Russia
1336,41,F,167.6829268292683,57.80487804878049,Short Track Speed Skating,Russia
1337,41,M,179.02439024390245,69.02439024390245,Ski Jumping,Yugoslavia
1338,41,F,166.3170731707317,54.63414634146341,Swimming,Thailand
1339,40,M,177.15,74.625,Alpine Skiing,Soviet Union
1340,40,M,172.625,74.0,Archery,Japan
1341,40,M,187.2,95.35,Athletics,Croatia
1342,40,M,178.475,83.9,Bobsleigh,Japan
1343,40,M,178.775,81.675,Bobsleigh,Sweden
1344,40,F,168.8,64.225,Canoeing,Spain
1345,40,F,167.8,59.85,Cross Country Skiing,Bulgaria
1346,40,M,178.8,74.8,Cross Country Skiing,Lithuania
1347,40,M,177.8,72.675,Cross Country Skiing,Yugoslavia
1348,40,F,168.8,55.675,Cycling,Switzerland
1349,40,M,179.575,74.1,Fencing,Ireland
1350,40,F,168.25,58.525,Fencing,West Germany
1351,40,M,177.025,73.325,Football,Bulgaria
1352,40,F,161.475,58.575,Ice Hockey,Japan
1353,40,M,178.75,82.025,Judo,Austria
1354,40,M,177.05,84.45,Judo,Georgia
1355,40,F,168.65,71.2875,Judo,Germany
1356,40,F,168.6,67.175,Judo,Great Britain
1357,40,M,177.5,85.125,Judo,Russia
1358,40,M,176.4,80.9875,Judo,Spain
1359,40,M,173.525,75.675,Luge,Japan
1360,40,F,169.825,65.175,Luge,United States
1361,40,M,173.975,69.95,Short Track Speed Skating,France
1362,40,M,177.875,64.875,Ski Jumping,Kazakhstan
1363,40,M,178.9,77.825,Snowboarding,France
1364,40,F,165.425,61.425,Snowboarding,United States
1365,40,F,162.0,57.175,Swimming,Colombia
1366,40,M,183.875,85.725,Water Polo,Brazil
1367,39,F,184.30769230769232,76.61538461538461,Basketball,Spain
1368,39,M,173.87179487179486,68.46153846153847,Boxing,Cameroon
1369,39,M,174.33333333333334,69.46153846153847,Boxing,Iran
1370,39,M,168.69230769230768,62.07692307692308,Boxing,Tunisia
1371,39,M,175.94871794871796,77.87179487179488,Canoeing,Argentina
1372,39,M,178.64102564102564,74.48717948717949,Cycling,China
1373,39,F,174.10256410256412,63.94871794871795,Equestrianism,Denmark
1374,39,M,177.4102564102564,73.12820512820512,Fencing,Portugal
1375,39,M,173.5897435897436,66.66666666666667,Figure Skating,United States
1376,39,F,164.94871794871796,57.30769230769231,Freestyle Skiing,Russia
1377,39,M,176.82051282051282,72.02564102564102,Modern Pentathlon,Australia
1378,39,M,190.12820512820514,87.92307692307692,Rowing,Slovenia
1379,39,F,169.05128205128204,64.28205128205128,Shooting,Canada
1380,39,M,172.6153846153846,71.05128205128206,Ski Jumping,Soviet Union
1381,39,M,179.4102564102564,70.41025641025641,Ski Jumping,West Germany
1382,39,M,184.6153846153846,78.74358974358974,Speed Skating,East Germany
1383,39,F,174.35897435897436,60.12820512820513,Swimming,Belarus
1384,39,M,186.97435897435898,78.82051282051282,Swimming,Belarus
1385,39,F,174.66666666666666,62.51282051282051,Swimming,Costa Rica
1386,39,M,188.82051282051282,83.64102564102564,Swimming,Czech Republic
1387,39,F,163.12820512820514,58.64102564102564,Swimming,Uruguay
1388,39,M,181.94871794871796,75.82051282051282,Tennis,Spain
1389,39,F,177.4102564102564,72.94871794871794,Water Polo,China
1390,39,M,191.0,97.7948717948718,Water Polo,Montenegro
1391,39,M,194.64102564102564,98.7948717948718,Water Polo,Serbia
1392,39,M,172.53846153846155,87.1923076923077,Weightlifting,Canada
1393,38,F,169.3421052631579,64.71052631578948,Alpine Skiing,Hungary
1394,38,M,176.3684210526316,73.3157894736842,Athletics,Iraq
1395,38,M,180.21052631578948,73.8157894736842,Athletics,Mauritius
1396,38,F,165.26315789473685,57.36842105263158,Biathlon,Latvia
1397,38,M,182.07894736842104,80.89473684210526,Canoeing,Portugal
1398,38,M,178.5,78.52631578947368,Canoeing,Yugoslavia
1399,38,M,183.3684210526316,76.39473684210526,Cross Country Skiing,Latvia
1400,38,F,175.60526315789474,67.89473684210526,Handball,Austria
1401,38,M,180.39473684210526,81.78947368421052,Luge,Canada
1402,38,M,191.23684210526315,92.26315789473684,Rowing,Croatia
1403,38,F,176.28947368421052,69.65789473684211,Rowing,Denmark
1404,38,M,194.1315789473684,93.97368421052632,Rowing,Ukraine
1405,38,F,168.78947368421052,62.73684210526316,Sailing,Australia
1406,38,F,170.6315789473684,62.44736842105263,Sailing,France
1407,38,M,175.6315789473684,75.52631578947368,Short Track Speed Skating,Australia
1408,38,M,179.78947368421052,80.60526315789474,Snowboarding,Austria
1409,38,M,180.81578947368422,78.10526315789474,Snowboarding,Italy
1410,38,F,168.76315789473685,60.86842105263158,Snowboarding,Switzerland
1411,38,M,173.60526315789474,65.44736842105263,Swimming,El Salvador
1412,38,M,183.8421052631579,77.44736842105263,Swimming,Uzbekistan
1413,38,F,169.94736842105263,55.973684210526315,Synchronized Swimming,France
1414,38,M,184.57894736842104,78.94736842105263,Tennis,Argentina
1415,38,M,185.6315789473684,79.1842105263158,Tennis,Australia
1416,38,M,183.39473684210526,75.55263157894737,Tennis,France
1417,38,M,185.94736842105263,81.73684210526316,Tennis,United States
1418,38,M,189.6315789473684,93.02631578947368,Water Polo,Russia
1419,38,M,171.78947368421052,74.71052631578948,Wrestling,Norway
1420,37,M,176.2972972972973,74.78378378378379,Alpine Skiing,Yugoslavia
1421,37,M,174.67567567567568,74.70270270270271,Archery,Chinese Taipei
1422,37,M,177.0810810810811,68.16216216216216,Athletics,Peru
1423,37,M,168.1891891891892,60.027027027027025,Athletics,Philippines
1424,37,M,201.64864864864865,99.48648648648648,Basketball,Greece
1425,37,M,181.2972972972973,76.21621621621621,Basketball,Philippines
1426,37,M,178.43243243243242,71.5945945945946,Boxing,West Germany
1427,37,M,175.21621621621622,68.5945945945946,Cross Country Skiing,Romania
1428,37,M,176.51351351351352,68.97297297297297,Cycling,Kazakhstan
1429,37,M,174.27027027027026,64.72972972972973,Cycling,Portugal
1430,37,M,179.56756756756758,75.78378378378379,Cycling,Slovakia
1431,37,M,168.94594594594594,62.945945945945944,Diving,Japan
1432,37,M,180.7027027027027,73.5,Fencing,Finland
1433,37,M,179.40540540540542,73.67567567567568,Football,Great Britain
1434,37,M,174.56756756756758,74.25675675675676,Judo,Portugal
1435,37,M,187.0810810810811,85.83783783783784,Rowing,Sweden
1436,37,M,182.2972972972973,81.97297297297297,Sailing,Croatia
1437,37,F,170.67567567567568,61.945945945945944,Sailing,Italy
1438,37,M,176.8918918918919,72.64864864864865,Sailing,Mexico
1439,37,F,166.0810810810811,63.486486486486484,Shooting,Italy
1440,37,M,174.97297297297297,67.64864864864865,Ski Jumping,East Germany
1441,37,M,185.0810810810811,82.43243243243244,Water Polo,China
1442,37,M,189.43243243243242,91.83783783783784,Water Polo,Kazakhstan
1443,37,M,163.24324324324326,62.689189189189186,Weightlifting,Colombia
1444,36,F,171.08333333333334,67.61111111111111,Alpine Skiing,Australia
1445,36,F,169.13888888888889,67.22222222222223,Alpine Skiing,Croatia
1446,36,F,165.55555555555554,59.111111111111114,Alpine Skiing,Liechtenstein
1447,36,F,164.5,58.72222222222222,Alpine Skiing,Poland
1448,36,M,180.13888888888889,80.55555555555556,Archery,Great Britain
1449,36,M,177.88888888888889,72.16666666666667,Athletics,Bermuda
1450,36,F,163.94444444444446,54.611111111111114,Athletics,Philippines
1451,36,F,179.16666666666666,71.02777777777777,Basketball,Bulgaria
1452,36,F,185.77777777777777,74.91666666666667,Basketball,Czech Republic
1453,36,F,178.97222222222223,72.41666666666667,Basketball,New Zealand
1454,36,M,200.63888888888889,97.41666666666667,Basketball,Russia
1455,36,M,203.27777777777777,100.08333333333333,Basketball,Serbia and Montenegro
1456,36,F,183.22222222222223,78.80555555555556,Basketball,Soviet Union
1457,36,F,182.63888888888889,72.94444444444444,Basketball,Yugoslavia
1458,36,F,163.63888888888889,60.333333333333336,Canoeing,Japan
1459,36,M,185.08333333333334,84.22222222222223,Canoeing,Uzbekistan
1460,36,F,167.36111111111111,55.388888888888886,Cycling,Spain
1461,36,M,172.61111111111111,67.72222222222223,Diving,Soviet Union
1462,36,M,180.61111111111111,79.0,Fencing,Bulgaria
1463,36,M,179.05555555555554,76.36111111111111,Football,Cameroon
1464,36,M,179.75,86.63888888888889,Judo,China
1465,36,M,178.13888888888889,84.02777777777777,Judo,Uzbekistan
1466,36,F,168.77777777777777,65.58333333333333,Luge,Austria
1467,36,M,178.30555555555554,72.52777777777777,Swimming,Cuba
1468,36,F,168.72222222222223,62.69444444444444,Swimming,Israel
1469,36,F,167.11111111111111,60.80555555555556,Swimming,Zimbabwe
1470,36,F,173.47222222222223,60.44444444444444,Tennis,France
1471,36,M,199.05555555555554,93.77777777777777,Volleyball,Australia
1472,36,F,179.33333333333334,70.36111111111111,Volleyball,East Germany
1473,36,F,185.22222222222223,72.33333333333333,Volleyball,Germany
1474,36,F,175.75,64.11111111111111,Volleyball,Hungary
1475,36,M,171.77777777777777,85.61111111111111,Weightlifting,Austria
1476,36,M,169.33333333333334,81.83333333333333,Weightlifting,Egypt
1477,35,F,169.11428571428573,66.2,Alpine Skiing,Slovakia
1478,35,F,166.14285714285714,64.8,Archery,Italy
1479,35,M,179.54285714285714,74.94285714285714,Athletics,Cameroon
1480,35,M,170.25714285714287,62.31428571428572,Athletics,Lesotho
1481,35,M,176.25714285714287,66.82857142857142,Athletics,Madagascar
1482,35,M,172.77142857142857,64.51428571428572,Athletics,Oman
1483,35,M,172.77142857142857,59.2,Athletics,Sri Lanka
1484,35,F,182.85714285714286,74.08571428571429,Basketball,Czechoslovakia
1485,35,F,183.85714285714286,76.45714285714286,Basketball,France
1486,35,M,176.94285714285715,70.4,Biathlon,Hungary
1487,35,M,182.85714285714286,86.45714285714286,Bobsleigh,West Germany-2
1488,35,M,171.71428571428572,64.45714285714286,Boxing,India
1489,35,M,188.2,89.97142857142858,Canoeing,Belarus
1490,35,M,181.45714285714286,84.42857142857143,Canoeing,Ukraine
1491,35,M,176.94285714285715,74.31428571428572,Cross Country Skiing,Croatia
1492,35,F,165.25714285714287,59.22857142857143,Freestyle Skiing,Australia
1493,35,F,158.85714285714286,48.0,Gymnastics,Israel
1494,35,F,152.14285714285714,47.42857142857143,Gymnastics,Mongolia
1495,35,M,166.4,65.0,Gymnastics,Puerto Rico
1496,35,F,168.28571428571428,49.17142857142857,Rhythmic Gymnastics,China
1497,35,M,191.11428571428573,92.6,Rowing,Estonia
1498,35,M,182.65714285714284,79.6,Rowing,South Korea
1499,35,M,178.0857142857143,72.74285714285715,Sailing,South Korea
1500,35,M,181.31428571428572,78.6,Sailing,United States Virgin Islands
1501,35,M,182.4857142857143,92.22857142857143,Shooting,Netherlands
1502,35,M,183.85714285714286,79.62857142857143,Shooting,Slovakia
1503,35,F,168.14285714285714,61.51428571428571,Snowboarding,Canada
